0,1,2,3,4,5,6,7,8,9
2961,654,2147,1302,1900,1319,479,1117,1301,1345
1559,884,2860,2711,1417,1729,827,2222,2707,2786
2097,1476,1464,1957,1108,2974,3089,1875,1551,2199
1063,297,1245,540,184,2031,2225,1669,2278,2157
9,1425,104,433,767,1542,-1,1693,2326,569
917,1473,969,631,1982,2276,2270,1332,2288,505
935,1069,750,2383,1077,1602,1609,2170,1425,2542
3283,2601,2153,273,2096,2333,2721,79,70,-82
2228,494,1472,375,654,2465,2703,1994,845,3063
594,965,853,2726,67,2325,2277,1321,45,724
2091,2037,1714,1693,2917,1021,2042,308,1570,2899
597,107,1716,1515,1759,2674,2039,2077,1138,1308
3085,2001,2903,2765,1698,2059,1300,1065,441,1473
227,1500,-104,2046,2166,2313,1394,1066,1478,1695
2814,166,1560,732,956,2665,2130,1794,2566,2762
1164,2236,1113,1042,2163,1368,2667,502,1676,1299
1790,1152,624,2362,2233,1492,311,1399,2725,1236
1202,2150,2526,837,2456,2468,368,731,1753,1515
431,624,2975,1432,1159,205,2999,1694,2605,178
-34,1800,1446,1370,492,1237,3154,1503,1219,987
1086,2520,126,2372,2813,1992,2162,1769,1771,1157
1890,871,2028,1682,1784,1437,2186,2029,2196,522
2547,2533,-384,84,2079,627,981,2400,970,350
1535,762,1070,2302,1722,426,2378,1680,-378,550
2812,1614,2426,1972,135,2638,1731,2699,2331,1258
1115,825,47,241,3065,1018,2342,1133,937,749
1609,520,2769,1146,832,1947,1539,2116,1290,3113
2604,1939,2450,882,1425,2828,-10,2255,1767,40
1481,1546,1519,324,2180,948,1645,801,115,2485
-72,1220,1642,-508,2659,414,1751,1118,1367,574
646,1813,2055,2845,192,2105,958,435,1844,1095
407,2074,2144,744,2402,2146,776,2840,2688,2257
192,1677,1611,603,725,2202,2161,2058,1738,85
1646,2682,422,1189,1519,755,1880,2152,2679,467
1498,2527,1736,2857,2274,2561,2029,371,2255,2613
1105,2758,1585,982,666,429,2523,275,3011,2531
2409,2382,2676,1431,460,621,2823,1192,1304,2802
1952,2188,2953,2469,1016,703,2283,2883,1775,368
624,2135,1019,1874,505,2749,2793,135,2244,2372
-229,12,2670,386,2776,1770,1821,1245,1503,2083
1023,228,2794,1648,1843,2892,2153,2526,2635,477
769,2197,1447,1513,2575,442,1659,2904,273,1073
893,191,1427,481,1639,983,2782,1295,1238,687
472,2180,422,2049,747,715,2271,542,546,2631
722,137,69,2040,3010,445,741,1819,539,2211
2303,1876,2075,-245,569,550,184,1998,2524,1664
1104,2384,1119,2545,1048,842,2021,41,2637,1055
2325,610,-152,2766,1617,1921,-135,2072,2352,1468
1565,401,1585,299,1545,2038,149,411,1580,479
-561,1002,-87,433,850,1765,1378,3309,1891,710
2621,919,743,453,2728,490,1341,968,1846,291
2117,2097,2862,1177,1468,2393,1485,1814,801,428
287,2615,1322,107,1924,405,1015,3091,1131,1053
1206,690,2735,2098,240,2434,2611,2015,1408,2726
50,1048,2109,730,327,1696,706,2283,3118,818
924,2902,1830,2810,2417,2264,1698,2162,3114,465
461,2516,2140,1407,969,1977,2975,196,2667,1887
2823,2052,1629,1553,378,2710,188,1391,1168,2735
1454,2112,880,312,1934,645,2758,1134,-199,2580
2640,1438,339,882,328,789,1590,963,887,83
1538,1240,403,1546,1774,2994,1855,1304,787,1970
526,2734,2352,979,1352,1676,1918,2062,1702,71
1264,1299,1617,1180,1672,298,2595,1201,2974,1942
1441,2826,2427,46,852,2326,2408,1139,1955,337
878,2030,2727,1217,1463,331,1388,2240,2106,2578
1201,2247,395,2532,2091,2377,1788,1861,430,2579
2680,1522,2763,1387,1953,2629,1340,643,267,749
1721,2578,191,1940,2285,1459,2859,1458,-17,-344
1865,920,2893,1903,2571,600,1812,859,-52,2514
275,158,75,168,2249,2543,2110,875,2239,2521
2966,1056,1781,2002,655,2145,1395,1477,1107,6
-252,924,1934,881,1544,281,607,1095,1239,2363
695,2720,325,1752,73,383,1064,185,258,1506
2430,2964,2414,2884,295,1760,148,909,157,788
373,2138,-4,2831,2304,2252,-29,425,521,2224
2041,-16,1376,2049,1088,842,74,2070,1493,720
1226,225,1513,1614,1460,2865,2301,1226,223,2265
1762,2857,2471,1567,3018,372,677,1973,1045,608
1658,921,643,112,786,1002,645,286,3435,2799
675,2534,1372,1202,1586,428,327,2534,1820,1703
516,1955,1978,1918,1163,1819,975,1865,628,750
713,2556,1010,516,2595,1792,2642,1985,1900,3012
310,1127,1538,877,1246,1881,1780,1432,1089,2255
907,644,2467,2787,1470,2836,2513,309,2649,175
1050,2490,1448,2763,136,2504,634,2840,1998,642
762,736,1508,2887,839,207,2039,3046,-573,1911
1486,547,-22,909,1382,2273,2179,934,2376,1788
143,1275,640,549,2230,2973,776,656,389,1433
1448,2978,1906,2053,1916,1065,511,2564,2176,71
2276,2023,2766,1622,1765,2117,2124,940,1568,2103
101,146,-92,548,2667,857,216,1380,2631,2764
2314,200,1937,933,1944,2126,480,1937,2932,1851
1551,2024,1279,1691,-73,2918,2437,1365,1655,528
139,2584,675,280,-190,2236,552,1400,1383,530
113,2076,2039,1964,280,1517,-343,2762,2110,1004
-55,795,2103,2582,2610,685,1040,2792,218,1901
2769,2051,2764,1421,986,1416,1067,1284,202,1794
-492,2573,1871,1578,1896,1264,2812,111,2356,1968
2414,3019,833,2975,452,2864,2655,2021,1974,1500
2871,117,1186,1174,1479,1868,1163,2858,1707,1296
638,1638,1561,399,1647,1907,1024,2249,1921,178
2758,1341,502,2794,2549,787,1963,1786,1002,2679
2622,2039,466,2091,1856,517,204,727,3007,2722
1236,58,1603,1874,132,650,742,2797,-31,153
489,2200,356,3152,2218,1266,2681,1642,1004,2596
2655,2631,235,1415,2444,1997,2660,26,672,1444
2123,841,312,1241,2637,2834,275,1042,2913,378
1650,1596,1135,233,3019,514,1241,1787,2498,2574
1170,988,2733,2250,752,490,293,2086,-171,42
1889,2133,2194,2374,401,1953,492,1206,369,1002
1541,2503,1995,942,2860,2108,2618,353,2413,2930
454,1852,1030,1073,2321,134,2506,3033,552,166
339,488,3037,2628,1395,2803,2432,1584,852,1825
748,2164,1175,2210,1631,882,1854,843,2011,2233
340,1482,-252,2753,1895,824,544,897,1259,2343
873,2762,456,1915,2066,902,2792,2465,2146,2349
1880,1451,1784,1933,2605,404,1328,1247,1994,2708
2656,734,761,2144,1557,2845,891,544,2938,1203
3167,1898,1149,1509,1477,456,49,-498,643,-56
2385,1360,2494,2152,1117,227,2131,1339,-233,2947
2804,2076,2128,2615,595,2518,1154,2210,1088,1710
30,2802,2252,1038,586,865,630,241,325,1438
617,909,858,347,1204,385,1115,799,599,1529
852,41,932,2442,708,213,2837,301,1286,2290
1337,2227,1792,1247,8,690,649,2004,1609,1487
2895,2533,2626,1724,2646,1252,209,1341,1028,1250
1597,817,1811,523,291,486,421,973,1229,2270
2407,2185,641,1632,2448,752,1604,2563,1114,927
534,128,2858,1421,2959,1619,1107,2731,307,2907
247,2323,1540,916,1568,1549,2988,2271,2657,1560
2559,2669,1884,2834,544,2064,315,1317,947,1472
973,1811,49,553,2635,2801,2241,976,975,2546
2496,103,1244,1213,1920,963,3492,1739,102,670
1303,1003,1435,2464,380,2887,981,1534,725,980
2204,473,1502,1859,568,1442,2573,1845,593,2170
947,679,1689,774,861,2237,2691,3037,1247,474
900,251,390,145,-192,3141,2819,1162,2988,2957
2305,445,1395,2086,2627,85,2820,2134,2740,2899
1765,2099,594,1552,1510,1639,-838,2927,1519,1173
1133,2230,2454,2276,1045,1612,610,2049,1523,151
2936,2732,2977,2682,2088,44,1569,896,2465,3012
1077,-59,-52,2037,1889,1274,1558,1170,1640,1895
774,945,2734,1102,1148,2156,2198,2344,2328,1431
2711,1021,218,1178,2006,2184,926,2757,1178,3391
1602,492,648,448,250,2934,2377,589,1934,782
1321,2613,2830,2888,26,2210,807,399,2344,167
404,2115,1498,952,247,1912,2681,1936,868,1073
167,920,1322,1314,1896,1503,1741,326,217,1242
2604,2077,1624,2468,2844,693,1918,1569,714,2138
1256,310,-49,668,1136,547,2373,1652,1741,1353
405,260,2298,638,1888,1718,486,2097,3020,1641
976,804,1310,2037,389,1555,937,1392,848,1232
2990,1168,1066,2022,2102,513,1021,2597,1208,295
1247,517,1095,3143,2825,787,1429,1381,2030,1906
1383,372,-245,1087,951,2224,2505,2392,2698,2797
1293,1894,2050,1358,1019,1812,978,1454,281,1939
2864,874,857,2111,752,1160,2438,627,692,1590
2371,474,484,2771,2383,2694,898,547,2992,2172
2326,191,2141,2250,2271,1789,584,1077,196,1346
2682,1258,1961,2318,2617,1982,1312,2154,829,2191
703,1039,547,387,1351,814,2498,1812,1886,507
2566,1486,1899,854,1447,602,931,2364,176,1489
3002,855,884,3109,1040,2754,1118,554,1602,1460
149,3049,147,1163,1124,2038,2463,724,1458,1223
2732,2867,458,1326,806,1312,833,166,336,1124
1216,2125,2,1172,930,1276,1387,2434,570,1924
2224,2956,2681,793,416,37,2317,2698,1742,2629
1914,1936,1995,1210,156,335,2018,1856,1140,2645
1135,113,2011,1817,318,2196,1890,2528,423,2479
2576,22,1815,3495,320,2910,1500,1073,563,1065
2751,2741,213,1722,2504,377,234,2888,62,2360
403,1300,457,1466,1111,1225,817,1576,789,993
1835,1529,1337,989,803,2129,349,1984,2627,1550
600,2400,2650,1330,421,123,1179,1997,2088,1309
1473,1028,84,91,611,2658,2623,2988,262,2535
2665,-187,890,1789,2729,1118,1495,1781,1695,1077
108,2082,2042,2490,2900,656,2085,1529,958,484
2802,335,3971,1041,570,944,3116,1465,1652,1387
1962,1808,11,1667,717,2013,1645,328,2044,1798
1216,1473,2547,2663,910,2348,2813,2203,1626,1987
2559,2124,2848,2475,2751,1515,3239,457,778,1201
628,2691,1784,1390,2010,199,2302,372,2235,1905
806,548,2501,471,3110,2850,377,1800,2262,836
2542,372,786,1521,508,1971,-186,2160,618,1261
1980,626,1792,938,350,1769,2715,2322,-60,262
427,1400,1607,2475,2361,1128,2091,1036,3070,1171
2170,2506,375,1869,3135,2123,1751,2707,1031,2209
135,2862,1755,549,2908,1095,1527,741,1137,1771
1058,556,2169,260,885,2257,2394,1140,489,2397
520,1504,1160,1440,814,277,1148,2155,1023,1934
889,942,2099,127,493,1729,2492,1140,1769,2345
1287,2968,1906,434,1804,306,1650,1375,2862,1188
961,1412,558,1795,1807,1843,2019,870,526,1836
2761,292,1341,1637,1837,2537,304,850,1308,2210
1312,1223,1947,1878,2697,799,3074,-34,1193,96
2462,1016,927,2384,97,2128,1363,1859,1751,1767
1270,1079,1010,2911,2616,2596,2846,201,2402,486
2557,848,1142,2665,1733,2184,2885,304,1786,307
1054,502,1528,1476,960,859,893,1708,-304,1048
-116,2453,2386,1143,850,2321,1312,1995,805,1721
866,660,-126,1091,1126,2441,1963,1051,1055,1013
866,1349,16,2965,2252,1961,2618,672,1747,2192
506,3181,2949,1217,2366,2082,1685,2923,1022,500
1717,552,2436,554,867,2437,2114,2124,2087,2523
2464,3019,1078,1370,545,2515,1532,1837,1293,2107
2569,40,1744,54,2597,647,1295,2394,828,2078
1217,2879,414,2408,1307,2666,1915,1384,2362,2947
2778,1811,1698,1771,1047,3007,652,2428,2185,519
11,838,1648,664,2851,1033,1208,3187,-203,2702
814,1054,2758,1012,1875,1160,2908,2259,1654,1492
-612,969,413,1050,1909,1577,2502,2223,709,379
2479,438,334,2682,683,365,1089,2035,2304,1178
1974,1198,2340,2050,781,2597,2361,1782,1156,2124
924,891,1400,1418,2026,1465,533,3047,551,1941
166,816,2558,555,992,813,758,1123,127,2556
71,717,607,18,1337,1763,967,1680,2700,1747
2885,2307,1685,1628,1862,1831,2887,846,1064,705
678,959,2497,317,235,1039,973,1137,2228,27
490,1782,2202,2726,874,329,1521,1945,-84,858
1272,273,1167,-110,1847,1059,1335,2481,2191,1898
327,1980,752,318,589,877,840,540,280,1619
2382,2994,700,1143,1032,2191,2534,1635,1885,1497
651,2696,2589,2992,2640,2456,797,2837,1577,2876
2986,1483,1481,1214,3106,1101,-98,2269,238,189
2605,899,2525,1289,997,2133,362,1181,1426,483
1170,1749,654,2146,932,2507,2195,1315,1754,545
611,2008,451,846,-14,1286,728,807,1622,659
794,1071,16,1479,2305,2171,1464,1201,844,1570
1383,2118,1547,2231,1951,816,2453,2207,1237,1259
1000,1285,373,2724,274,1031,2790,2064,241,-253
553,1189,2810,625,2226,2428,149,726,863,1401
3234,1155,1960,1113,2204,1622,1873,578,531,179
463,2285,2545,355,-84,1867,2403,1411,1539,764
647,2676,2377,1117,1731,105,1069,130,2536,1663
1138,391,2124,871,2622,930,2815,1151,2607,660
113,401,1621,2307,2775,1199,2270,2931,315,1907
2979,1635,1947,884,2363,929,186,380,2062,613
2959,2699,836,251,1210,2048,1132,2682,1918,2292
2451,2408,2906,1845,2488,2580,976,422,2079,37
2516,1957,299,636,3014,1895,2697,714,1234,1258
-271,776,1610,2982,1653,2214,969,1673,1256,308
3027,2602,1862,1760,1910,474,1065,892,1600,-138
90,625,2907,2732,2086,263,2814,-69,2485,1666
2459,1981,3091,866,1728,1621,857,1176,456,1235
1198,1503,2738,848,1706,568,1889,2035,912,2460
1242,1597,1114,3273,2139,1936,1229,585,1991,1375
614,2276,1059,1235,1663,1514,2168,2034,2821,2030
375,1732,738,2739,1138,2229,2666,1785,138,695
2203,383,421,-742,534,1437,2566,956,1769,2149
1172,889,1174,2976,176,2261,877,1659,454,1467
1150,307,1860,1926,2515,1415,3005,2404,1189,3170
973,2482,2921,1866,2968,2837,3005,587,295,923
2872,888,-5,2347,2208,686,1992,979,1105,2441
591,-688,875,2966,1951,866,554,1392,809,1557
1953,714,1773,1744,167,591,2706,1562,1732,1157
586,2242,703,2807,2668,2114,2053,1200,1791,1282
1670,2121,836,1078,2820,2333,2708,2555,2811,1441
2463,2294,969,642,746,1714,2407,168,653,2708
228,1699,2211,709,2970,1713,1626,69,813,21
2270,2842,1757,601,2254,1703,339,2136,1379,1977
1282,2278,2704,1058,429,98,1077,2154,546,499
506,1835,1614,744,2223,3202,856,2839,1888,44
2855,2824,1258,1792,1567,2330,2210,761,-213,2834
374,1620,1729,1398,1947,977,2163,1667,1947,22
724,30,2283,1685,1144,453,2601,409,644,1576
1152,2305,2266,1528,425,1859,597,82,449,2510
548,1314,1362,1689,1291,1315,292,2031,2213,850
2418,1443,764,-227,1343,1945,2708,1846,2084,2228
2367,2212,415,1971,2591,545,2896,2989,206,1423
306,446,676,98,2806,555,1190,347,2807,2050
914,2501,1013,2775,419,656,921,2113,1486,2715
2471,3095,633,2856,1693,496,647,914,959,1263
2290,36,3052,1139,89,2034,-106,13,-61,1616
3089,1607,1193,1608,2804,3018,862,1134,334,427
1841,945,1442,1321,2572,1175,164,62,1458,2303
391,492,2596,1879,1763,157,2259,2468,1437,1247
2032,885,179,2783,515,1656,1247,999,1102,1050
573,3258,2749,2552,1764,2181,1980,2807,1691,2713
1093,1399,2556,2307,2078,2994,2453,1193,2169,709
2363,603,637,1333,860,2218,335,1624,1255,2972
2077,3157,1118,706,124,1459,1062,2857,2175,236
1483,2618,2339,2935,128,171,1578,1347,2004,1248
508,2560,945,2612,1948,1124,-18,1458,1037,340
634,954,666,1104,2047,354,1999,2418,2804,1254
823,2624,227,1923,240,2577,1238,468,2564,565
1872,2162,518,2473,2715,2119,599,403,2116,2052
1677,2381,882,2975,788,1113,2379,2454,-274,1194
2350,2830,561,1171,970,2697,2457,662,2087,2276
2154,2168,2137,2569,2178,2315,1384,1182,1292,1817
394,1941,1871,1852,2258,2073,2769,1563,1653,2295
2340,462,2311,1556,1317,719,2530,559,1048,671
1692,774,1246,2546,444,2676,1004,97,2645,1123
376,-296,1897,251,1867,1933,324,1154,1875,2754
957,1477,1251,1159,1053,2654,1259,2490,798,2820
2577,464,1158,2111,2201,1462,2989,2255,1593,1411
1327,862,2590,442,1124,980,626,572,796,1258
2511,1394,24,141,2293,2391,2316,800,1907,1735
2335,1640,2827,628,3125,1497,2038,2722,2911,1978
1889,2567,1197,1455,398,2614,2423,3005,1738,255
2603,217,2605,54,1885,2650,2192,2170,-179,2801
91,705,49,2686,2227,782,963,1226,339,364
429,2887,1086,890,192,2428,537,1260,2646,-34
582,2055,2361,2875,2682,721,2167,1558,1852,909
222,1561,914,1600,-697,2137,3002,635,2167,117
1876,101,1341,541,575,2250,878,2210,2842,2162
-38,1820,1463,1221,2192,273,680,1252,1015,2700
1736,3142,1776,1113,2150,2622,904,704,236,2088
1369,2358,473,1018,2873,1159,1674,983,2359,2268
2141,741,2286,1486,100,2643,1645,2800,1162,2155
1057,2060,879,3180,1554,2658,1494,706,782,1039
953,2652,3001,97,438,986,2872,1186,301,1563
1152,1832,-345,90,2554,1460,296,1572,1915,2267
1435,91,2037,1135,246,102,1330,2355,1663,1363
1146,786,1096,1485,563,2449,145,1472,1425,-143
784,290,2951,3027,479,2910,1964,1313,2538,641
115,989,-235,2844,1876,2994,2403,2028,1904,1358
2376,794,-382,2740,2499,242,2077,2615,778,945
1237,2526,800,2445,679,1350,414,1607,324,1142
839,835,956,2797,2292,2534,1083,2304,2111,1111
1718,1967,1285,284,1389,2423,122,787,1418,1936
860,833,1353,252,2599,2035,1869,743,2681,1807
659,345,391,2092,2196,-76,773,2681,714,2749
3127,825,2294,925,1764,2118,1695,2522,2850,2859
588,2537,172,2095,2574,1736,177,1231,2166,2719
446,2656,2416,-109,1231,2791,304,1656,973,2310
2914,2681,1018,2363,2841,1252,927,-724,46,937
1771,-110,2385,1012,683,-103,313,2368,2262,1834
1127,2110,903,360,1273,371,1004,2022,1337,1166
768,2370,1796,2931,1427,2882,994,1065,952,2739
-71,2225,1703,664,2686,2331,1776,2793,792,44
1602,2381,981,215,2315,2148,475,1599,2095,123
1421,-37,1949,2606,1140,2632,2470,605,556,1701
733,2741,2850,345,2525,2620,2238,759,2113,1339
1359,1564,1151,-63,424,2781,583,2219,1005,1192
1939,1426,1941,688,2178,451,1521,696,2597,3024
565,1485,246,518,2839,-123,943,2140,697,805
2735,106,2360,959,366,1501,1066,3457,694,-440
2572,1127,1430,2849,1687,2989,641,2814,214,2078
772,822,867,1441,481,1265,45,676,2703,1612
14,2728,182,639,-15,1799,2877,697,223,1729
1224,1936,1472,322,2289,2803,2425,899,1696,2187
2302,1030,1221,1768,1866,544,55,1197,563,183
2884,1767,1867,2182,498,410,2658,1294,684,2738
1429,256,1039,251,284,2584,517,1420,832,2850
330,2611,1030,347,2126,777,2304,2638,2765,2011
2387,1766,1539,2538,232,1775,253,1171,1610,387
1765,722,996,1371,2114,1133,2130,1831,3089,1686
2526,2647,445,1990,1023,599,388,2894,825,1794
425,539,1207,2354,1112,2892,1912,1532,2181,2366
16,2084,2659,464,1297,824,2309,736,181,1393
1914,1660,1313,702,989,1148,1520,1594,354,244
1731,1630,2615,2174,2393,1264,808,2390,3063,1200
1567,1598,1263,2707,-214,425,1939,1938,2272,3002
1083,2371,909,968,2226,1225,2421,845,344,2967
2078,3334,2215,2219,934,1204,1362,1120,2973,175
1278,530,2065,347,2040,1008,104,683,436,2579
575,1243,2014,2348,1577,2114,2238,243,1348,2625
1160,1498,1389,931,384,2155,2634,2386,-28,2596
1973,1985,953,578,578,413,2747,2574,122,1984
2208,1005,1660,1615,1997,280,219,2313,462,2483
2147,182,553,-53,2637,1644,1859,175,-84,2704
1035,2140,1940,-1075,2121,374,1958,1794,2362,2273
1378,660,282,1206,1737,2085,2414,2211,1762,2778
1644,2684,387,2047,2658,2992,1057,2521,2019,1183
846,3031,141,1209,982,90,373,2138,-232,898
1244,1574,2390,2849,2002,2901,335,2275,2118,475
1920,2726,1806,1600,1775,1559,660,375,629,603
2114,2852,1405,617,147,720,1293,653,2148,2743
2862,443,611,2832,2626,2138,2534,1007,216,2343
2082,210,3083,1145,1619,1919,1780,2966,1510,2927
766,1714,2152,556,2075,989,1229,1347,828,2349
1088,654,23,1904,728,2940,1999,1948,1864,2971
204,2635,1577,329,1213,2587,1798,86,1074,2466
239,3036,673,-56,1794,757,2886,2718,1807,-17
2727,2254,597,2414,635,971,1264,694,244,2325
2210,-407,1448,580,498,1377,3003,102,1176,-13
1549,1003,360,-251,1232,2127,2681,2216,2301,71
2303,2918,1327,347,1009,1362,13,1043,984,503
526,1324,1199,1533,2455,1086,2500,1641,2145,335
884,2786,1975,2125,2760,1211,622,2814,2256,956
731,2487,1113,3471,203,2001,581,3002,1031,1425
1430,811,1675,1687,11,103,950,1917,1637,2758
2458,792,1412,2749,1745,2001,2254,680,1219,2105
1869,3194,898,2596,388,1769,1208,109,414,2528
2769,2034,1340,978,1118,1013,1016,922,2249,372
1917,2181,3045,441,748,515,818,720,1701,1894
2677,2366,506,1542,2550,2761,1890,1028,511,2373
2253,1806,2052,-84,495,1901,1486,1225,2501,223
2254,383,2163,1057,870,356,1323,1675,2220,48
599,2521,1177,1542,783,2518,1084,947,2314,1859
920,77,2767,1528,692,1509,324,1806,2286,2265
1049,1194,2384,1891,1276,2066,118,2881,480,2333
418,2595,1973,480,2690,1541,2154,181,604,1689
489,545,-68,1905,2204,1156,1353,2101,4330,1675
2509,2124,2341,1830,64,119,2237,2736,1718,1490
118,841,583,138,2388,1079,2926,1944,2518,1533
2451,2626,441,2834,669,3048,1762,882,1718,246
2871,2110,989,786,1022,1169,2314,211,2218,3134
2474,2109,1902,232,1234,1370,1676,2413,1950,618
1382,-518,145,397,782,1359,1735,1111,1478,49
963,529,2997,956,1624,735,2658,2330,2387,1589
1265,2361,537,488,2697,268,761,1285,2502,855
406,290,2580,2615,875,736,-65,2227,2648,2199
2389,2496,992,1125,1193,203,2166,534,365,244
2204,1288,2878,1412,1235,1518,2276,554,2691,1571
2122,1447,1214,2106,2702,2203,2687,2769,1622,7
241,1648,955,746,2494,1274,949,213,504,1026
3026,2642,2960,1922,1612,3113,1775,2953,1943,2805
2294,659,714,310,-179,1766,1557,706,775,2808
950,2099,2614,2716,1591,1534,197,930,1344,2481
934,760,941,2314,-54,725,2146,729,2030,476
1005,2802,2085,2751,3114,1749,3008,1607,2384,1376
1982,818,2817,942,2012,2757,1904,982,309,384
564,1144,1086,2805,629,2037,1300,2833,2760,2134
243,2048,301,1522,1184,1707,1582,44,883,3331
2715,1867,1889,803,2785,1285,2930,1088,2297,2480
1914,2524,1140,1416,330,1026,2241,1352,1755,1704
2767,715,1940,691,860,2617,1160,1714,2628,2805
898,3168,2164,1631,1370,479,2239,2440,1626,2829
2131,3138,1834,1662,2856,1405,2700,1662,1431,2444
2741,1391,2284,2110,1754,649,1947,1122,271,3596
116,641,1125,1578,1584,2045,109,2414,1422,576
1136,2851,366,1648,1443,951,272,1145,856,2030
804,1730,2264,1826,2290,1760,402,243,673,2088
756,2695,2645,1769,2476,1224,1799,1633,1550,3117
2366,2387,835,2869,1311,2427,166,176,595,684
2598,2594,1160,2079,3013,194,103,2449,784,538
1551,2398,1875,923,1893,2657,1873,2575,362,2533
1973,920,1955,1037,531,1161,2567,302,141,2758
428,-37,2247,-2,15,339,2822,631,2562,381
2162,825,2578,469,1836,413,1510,119,2527,2586
2824,938,771,729,118,-338,1060,1334,2498,189
557,2798,1893,1005,1585,2206,593,956,1345,791
2102,525,2616,2361,2675,2494,2424,1489,836,1813
2960,1156,1432,267,1071,513,2446,2055,2329,121
1191,2127,345,1892,-825,72,938,2995,2966,496
1575,1656,1426,1624,2863,630,2475,456,338,3011
2910,2754,-304,1376,1611,932,652,2259,1176,1746
919,2358,-7,2588,2339,255,1303,1416,2564,3161
2343,1981,2568,1907,1292,-243,2197,2487,2721,2580
1533,3177,2496,985,2424,2938,1485,2569,2126,1547
2948,2552,604,469,3769,1314,595,891,2036,717
1863,1645,1456,646,1277,1408,809,-152,1641,1658
1001,1598,-382,206,1354,1822,3146,1579,270,120
2685,2201,1630,303,175,535,1582,2020,750,251
1914,2862,2989,3080,750,198,348,1264,1836,1388
-44,838,2401,1748,550,428,35,2994,787,704
