Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
70,10,21,45,20,44,22,44,20,47,20,93,11,71,19,41,21,52,19,47,10,751,76,10,40,6,44,44
70,0,21,46,20,44,22,44,20,47,20,88,11,71,19,41,21,52,19,47,10,751,75,10,40,6,19,19
70,0,21,46,20,44,22,44,20,47,20,83,11,71,19,41,21,51,19,47,11,751,74,10,40,6,38,38
50,0,21,45,20,44,21,44,20,47,20,80,11,70,19,41,21,51,19,47,11,750,74,11,40,6,44,44
50,0,21,45,20,44,21,44,20,47,20,78,11,70,19,41,21,50,19,47,11,750,74,11,40,6,17,17
50,0,21,45,20,44,21,44,20,46,19,72,12,69,19,41,21,50,19,47,11,750,73,11,40,6,1,1
50,10,21,45,20,44,22,44,20,46,19,68,12,68,19,41,21,49,19,47,11,750,73,11,40,6,39,39
60,0,21,45,20,43,22,44,20,46,19,64,12,66,19,41,21,49,19,47,11,750,73,11,40,6,24,24
60,0,21,45,20,43,22,44,20,46,19,62,12,67,19,41,21,49,19,47,11,750,73,10,40,6,3,3
80,0,21,45,20,43,22,44,20,46,19,60,12,67,19,41,21,49,19,47,11,750,73,10,40,6,40,40
70,0,21,45,20,43,22,44,20,46,19,59,12,66,19,41,21,48,19,47,11,749,73,10,40,6,37,37
70,0,21,45,20,43,22,44,20,46,19,58,12,66,19,41,21,48,19,47,11,749,73,10,40,6,43,43
70,0,21,45,20,43,22,44,20,46,19,57,12,67,19,41,21,48,19,47,11,749,73,10,40,6,46,46
60,0,21,45,20,43,21,44,20,46,19,56,12,67,19,41,21,48,19,47,11,749,73,9,40,6,21,21
190,0,21,45,20,43,21,44,20,46,19,55,12,67,19,41,21,48,19,47,11,749,72,9,40,6,42,42
340,0,21,45,20,43,21,44,20,46,19,55,12,66,19,41,21,48,19,47,11,749,72,9,40,6,17,17
360,0,21,46,20,43,21,44,20,46,19,54,12,67,19,41,21,47,19,47,11,748,72,8,40,6,7,7
140,0,21,49,20,44,21,44,20,46,19,54,12,67,19,41,21,47,19,47,11,748,72,8,40,6,21,21
70,0,21,51,20,46,21,44,20,46,19,55,11,67,19,41,21,47,19,47,11,748,72,8,40,6,14,14
160,0,21,51,20,46,21,44,20,46,19,55,11,67,19,41,21,47,19,47,11,748,73,8,40,6,17,17
420,0,21,49,20,46,22,45,20,47,19,55,11,67,19,41,21,47,19,47,11,748,74,8,40,6,19,19
230,0,21,48,20,45,21,44,20,46,19,54,11,66,19,41,21,47,19,47,11,748,74,7,40,6,17,17
440,0,21,47,20,45,21,44,20,46,19,53,11,66,19,41,21,47,19,47,11,748,74,7,40,6,5,5
240,0,21,47,20,45,21,44,20,46,19,53,11,66,19,41,21,47,19,47,11,748,75,7,40,6,4,4
460,0,21,47,20,45,21,44,20,46,19,52,11,67,19,40,21,47,19,47,11,747,75,7,40,6,45,45
90,0,21,47,20,45,21,44,20,46,19,53,11,68,19,40,21,47,19,47,11,747,75,7,40,6,21,21
240,0,22,46,20,45,22,44,20,46,19,54,10,70,19,40,21,47,19,47,11,747,74,7,40,6,2,2
250,0,22,46,20,45,22,44,20,46,19,55,10,71,19,40,21,47,19,47,11,747,74,7,40,6,30,30
90,0,21,46,20,45,22,44,20,46,19,55,10,72,19,40,21,47,19,47,11,747,74,7,40,6,22,22
80,0,21,46,20,45,22,44,20,46,19,55,10,73,19,40,21,47,19,46,10,747,74,7,40,6,14,14
90,0,21,46,21,45,22,44,20,46,19,56,10,73,19,40,21,47,19,46,10,747,74,7,40,6,21,21
80,0,21,46,21,45,22,44,20,46,19,56,10,73,19,40,21,46,19,46,10,747,73,7,40,6,7,7
370,10,22,46,21,44,22,44,20,46,19,56,10,72,19,40,21,46,19,46,10,746,73,6,40,6,23,23
270,10,22,45,21,44,21,44,20,46,19,56,10,72,19,40,21,46,19,46,10,746,73,6,40,6,3,3
70,10,22,44,21,44,21,44,20,46,19,56,9,72,19,40,21,46,19,46,10,746,72,6,40,5,24,24
90,0,22,44,21,44,22,44,20,46,19,56,9,72,19,40,21,46,19,46,10,746,72,6,40,5,17,17
100,10,22,44,21,44,22,44,20,46,19,56,9,72,19,40,21,47,19,46,10,746,71,6,40,5,44,44
90,10,22,44,21,44,22,44,19,46,19,56,9,72,19,40,21,47,19,46,10,746,70,6,40,5,48,48
110,10,22,45,21,44,22,44,19,46,19,56,9,73,19,40,21,47,19,46,11,746,69,6,40,5,16,16
100,0,22,45,22,44,22,44,19,45,19,56,9,72,19,40,21,47,19,45,11,745,68,7,40,5,14,14
90,0,22,45,22,44,22,44,19,45,19,56,9,72,19,40,21,47,19,45,11,745,67,7,40,5,49,49
90,0,22,45,22,44,22,44,19,45,19,56,9,71,19,40,21,48,19,45,11,745,66,7,40,5,13,13
100,0,23,45,22,44,22,44,19,45,19,57,10,70,19,40,21,48,19,45,11,745,65,8,40,5,40,40
90,10,23,45,22,44,22,44,19,45,19,57,10,69,19,40,21,49,19,45,11,745,65,8,40,5,50,50
100,10,23,45,22,44,22,44,19,45,19,57,10,69,19,40,21,49,19,45,11,744,64,8,40,5,43,43
100,20,23,45,22,44,22,44,19,45,19,57,10,68,19,40,21,49,19,45,12,744,63,9,40,5,1,1
90,20,23,45,22,43,22,45,19,45,19,57,10,67,19,40,22,50,19,45,12,744,63,10,40,5,2,2
90,20,23,45,23,43,22,45,19,45,19,57,10,66,19,40,22,50,19,45,12,744,62,10,40,5,28,28
90,30,23,45,23,43,22,45,19,45,19,57,10,66,19,40,22,50,19,45,12,744,62,10,40,5,11,11
90,30,23,45,23,43,22,45,19,45,19,57,10,66,19,40,22,50,19,45,12,744,63,10,40,5,37,37
110,10,23,44,23,43,22,45,19,45,19,67,10,66,19,39,22,50,19,45,12,744,64,10,40,5,27,27
80,10,23,44,23,43,22,45,19,45,20,86,10,66,19,39,22,50,19,45,11,744,64,9,40,5,16,16
100,10,23,44,23,43,22,45,19,45,20,84,10,65,19,39,22,50,19,45,11,743,64,9,40,5,10,10
90,0,23,43,23,42,22,45,19,44,20,81,10,65,19,39,22,49,19,45,11,743,65,9,40,5,44,44
90,0,23,43,23,42,22,45,19,44,20,77,10,65,19,39,22,49,19,45,11,743,65,9,40,5,8,8
80,0,23,43,23,42,22,45,19,44,20,75,10,65,19,39,22,49,19,46,11,743,65,9,40,5,39,39
70,10,23,43,23,42,22,45,19,44,20,72,10,65,19,39,22,49,19,47,11,743,66,10,40,5,46,46
70,0,23,43,22,42,22,45,19,44,20,70,10,65,19,39,22,49,19,47,11,743,66,10,40,5,26,26
70,0,23,43,22,42,22,45,19,44,20,69,10,65,19,39,22,49,19,47,11,743,66,10,40,5,1,1
70,0,23,43,22,42,22,45,19,44,20,68,10,65,19,39,22,49,19,47,11,743,66,10,40,4,6,6
80,0,23,43,22,42,22,45,19,44,20,67,10,65,19,40,22,49,19,48,11,743,66,10,40,4,11,11
80,0,23,43,22,42,22,45,19,44,19,67,10,64,19,40,22,50,19,48,11,743,66,10,40,4,31,31
80,0,23,43,22,43,22,45,19,44,19,66,10,63,19,40,22,50,19,48,11,743,66,10,40,4,36,36
60,0,23,43,22,43,22,45,19,44,19,66,10,63,19,40,22,50,19,48,11,743,66,9,40,4,19,19
30,0,23,43,22,43,22,45,19,44,19,65,10,62,19,40,22,50,19,48,11,743,66,9,40,4,22,22
20,0,23,43,22,43,22,45,19,44,19,65,10,62,19,40,22,51,19,48,11,743,66,9,40,4,9,9
20,0,23,43,22,43,22,45,19,44,19,64,11,61,19,40,22,51,19,48,11,743,66,9,40,4,9,9
40,0,23,43,22,43,22,45,19,44,19,64,11,61,19,40,22,51,19,48,11,742,65,9,40,4,28,28
50,0,23,43,22,43,22,45,19,44,19,64,11,61,19,40,22,51,19,48,11,742,65,8,40,4,48,48
50,0,23,43,22,43,22,45,19,44,19,63,11,60,19,40,22,51,19,49,11,742,65,8,40,4,36,36
50,0,23,43,22,43,22,45,19,44,19,63,11,60,19,40,22,52,19,49,11,742,64,8,40,4,31,31
50,0,23,43,22,43,22,45,19,45,19,63,11,59,19,40,22,52,19,49,11,742,64,8,40,4,23,23
50,0,22,43,22,43,22,45,19,45,19,63,11,58,19,40,22,52,19,49,11,742,63,8,40,4,1,1
40,0,22,43,22,43,22,45,19,45,19,63,11,58,19,40,22,52,19,49,11,742,62,9,40,4,40,40
40,0,22,43,22,43,22,45,19,45,19,62,11,57,19,40,22,52,19,49,11,742,61,9,40,4,16,16
40,0,22,43,22,43,22,45,19,45,19,62,11,57,19,40,22,52,19,49,12,742,60,9,40,4,0,0
40,0,22,43,22,43,22,45,19,45,19,62,11,57,19,40,22,52,19,49,12,742,59,10,40,4,47,47
40,0,22,43,22,43,22,45,19,45,19,62,11,57,19,40,22,52,19,49,12,742,58,10,40,4,38,38
50,0,22,44,22,43,22,45,19,45,19,62,11,59,19,40,22,52,19,49,12,742,60,10,40,4,49,49
40,0,22,43,22,43,22,45,19,45,19,62,11,61,19,40,22,52,19,49,12,742,62,9,40,4,14,14
50,0,22,44,21,43,22,45,19,45,19,62,11,63,19,40,22,52,19,49,11,741,64,9,40,5,37,37
50,0,22,44,21,43,22,45,19,45,19,61,11,64,19,40,22,52,19,50,11,741,66,9,40,5,31,31
40,0,22,44,21,43,22,45,19,45,19,61,11,64,19,40,22,52,19,50,11,741,68,8,40,5,26,26
40,0,22,44,21,43,22,45,19,45,19,61,11,64,19,40,22,52,19,50,11,741,70,8,40,5,44,44
40,0,22,44,21,43,22,45,19,45,19,61,11,65,19,40,22,53,19,50,10,741,72,8,38,5,1,1
40,0,22,44,21,44,22,45,19,45,19,61,11,64,19,40,22,53,19,50,10,741,74,8,36,6,28,28
40,0,22,44,21,44,22,45,19,45,19,61,11,66,19,40,22,54,19,50,10,741,76,8,34,6,46,46
50,0,22,44,21,44,22,45,19,45,19,61,10,71,19,40,22,54,19,50,10,741,77,8,33,6,27,27
50,0,22,44,21,44,22,45,19,45,19,61,10,74,19,40,22,54,19,50,10,741,79,8,31,6,11,11
50,0,22,44,21,44,22,45,19,45,19,61,10,76,19,41,22,54,19,50,10,741,81,8,29,6,0,0
50,0,22,44,21,44,22,45,19,45,19,61,10,77,19,41,22,55,19,50,9,741,83,8,28,7,34,34
40,0,22,44,21,44,22,45,19,45,19,60,9,81,19,41,22,55,19,50,9,741,85,8,26,7,6,6
50,0,22,44,21,44,22,45,19,45,19,60,9,83,19,41,22,55,19,50,9,741,88,8,25,7,6,6
40,0,22,44,21,44,22,45,19,45,19,60,9,87,19,41,22,55,19,50,9,741,90,8,24,7,39,39
40,0,22,44,21,44,22,45,19,45,19,60,9,89,19,41,22,55,19,50,9,741,92,8,22,7,36,36
40,0,22,45,21,44,22,45,19,45,19,60,9,90,19,41,22,55,19,50,8,741,94,8,21,7,4,4
50,0,22,45,21,44,22,45,19,45,19,60,9,90,19,41,22,55,19,50,8,741,93,8,22,7,0,0
50,0,22,45,21,44,22,45,19,45,19,60,9,91,19,41,22,55,19,50,8,742,92,8,23,7,23,23
50,0,22,45,21,44,22,45,19,45,19,60,8,91,19,41,22,55,19,50,8,742,90,8,24,7,49,49
30,0,22,45,21,44,22,45,19,45,19,60,8,92,19,41,22,55,19,51,8,742,89,7,25,6,31,31
30,0,22,45,21,44,22,45,19,46,19,60,8,92,19,41,22,55,19,51,8,742,88,7,26,6,12,12
20,0,22,45,21,44,22,45,19,46,19,60,8,91,19,41,22,54,19,51,8,742,87,7,27,6,18,18
20,0,22,45,21,44,22,45,19,46,19,60,8,91,19,41,22,54,19,51,8,742,87,6,29,6,37,37
40,0,22,45,21,44,22,45,19,46,19,60,8,91,19,41,22,54,19,51,8,742,88,6,31,6,10,10
40,0,22,45,21,44,22,45,19,46,19,60,7,91,19,41,22,54,19,51,8,742,88,6,34,6,1,1
50,0,22,45,21,44,22,45,19,46,19,60,7,90,19,41,22,54,19,51,7,743,88,5,36,6,4,4
50,0,21,45,21,44,22,45,19,46,19,60,7,90,19,41,22,54,19,51,7,743,89,4,38,5,29,29
50,0,21,45,21,44,22,45,19,46,19,60,7,90,19,41,22,54,19,51,7,743,89,4,40,5,30,30
50,0,21,45,21,44,22,45,19,46,19,60,7,90,19,41,22,54,19,51,7,743,89,4,40,5,49,49
40,0,21,45,21,44,22,45,19,46,19,60,7,91,19,41,21,54,19,51,7,743,89,5,40,5,1,1
40,0,21,45,21,44,22,45,19,46,19,59,7,91,19,41,21,54,19,51,7,743,90,5,40,5,43,43
50,0,21,45,21,44,22,45,19,46,19,59,6,91,19,41,21,54,19,51,7,743,90,5,40,5,9,9
40,0,21,45,21,44,22,45,19,46,19,59,7,92,19,41,21,54,19,51,7,743,90,6,40,5,33,33
40,0,21,45,21,44,22,45,19,46,19,59,7,92,19,41,21,54,19,51,7,744,90,6,40,5,23,23
50,0,21,45,21,44,22,45,19,45,19,59,7,91,19,41,21,54,19,51,7,744,89,6,40,5,16,16
40,0,21,45,21,44,22,45,19,45,19,59,6,90,19,41,21,54,19,51,7,744,88,6,40,5,8,8
80,0,21,45,21,44,22,45,19,45,19,59,6,90,19,41,21,54,19,51,7,744,87,6,40,5,21,21
50,0,21,46,20,44,22,45,19,45,19,59,6,90,19,41,21,54,19,51,7,744,86,7,40,5,22,22
40,10,21,46,20,44,22,45,19,45,19,59,6,89,19,40,21,53,19,50,7,744,85,7,40,4,50,50
40,0,21,46,20,44,22,44,19,45,19,58,6,89,19,40,21,53,19,50,7,744,84,7,40,4,40,40
80,0,21,45,20,44,22,44,19,45,19,64,6,89,19,40,21,52,19,50,7,744,84,7,40,4,17,17
60,10,21,45,20,44,22,44,19,45,20,77,6,89,19,40,21,52,19,49,7,744,84,7,40,4,25,25
40,0,21,46,20,44,22,44,19,45,19,76,6,89,19,40,21,51,19,49,7,744,84,6,40,4,15,15
50,0,21,46,20,44,22,44,19,44,19,76,7,89,19,40,21,51,19,48,7,745,85,6,40,5,28,28
50,0,21,48,20,44,22,44,19,44,19,75,7,89,19,40,21,51,19,48,7,745,85,6,40,5,13,13
30,0,21,48,20,44,22,44,19,44,19,74,7,88,19,39,21,51,19,48,7,745,85,6,40,5,47,47
30,10,21,47,20,44,22,44,19,44,19,73,7,87,19,39,21,51,19,48,7,745,84,6,38,5,6,6
20,0,21,46,20,44,22,44,19,44,19,72,7,86,19,39,21,51,19,48,7,745,83,6,36,5,23,23
20,0,21,46,20,44,22,44,19,44,19,71,8,85,19,39,21,51,19,47,7,745,82,6,34,5,33,33
40,0,21,46,20,43,22,44,19,44,19,71,8,83,19,39,21,50,19,47,7,745,82,7,33,4,31,31
40,0,21,46,20,43,22,44,19,44,19,70,8,81,19,39,21,50,19,47,8,745,81,7,31,4,28,28
60,0,21,45,20,43,22,44,19,44,19,69,8,80,19,39,21,50,19,47,8,745,80,7,29,4,1,1
50,0,21,45,20,43,22,44,19,44,19,67,8,76,19,39,21,50,19,46,8,745,79,7,31,4,44,44
60,10,21,45,20,43,22,44,19,44,19,65,8,74,19,39,21,50,19,46,8,745,78,8,33,4,26,26
50,0,21,45,20,43,22,44,19,44,19,64,8,73,19,39,21,50,19,46,8,745,77,8,34,4,34,34
40,0,21,45,20,43,22,44,19,44,19,63,8,72,19,39,21,49,19,46,8,745,76,8,36,4,11,11
100,0,21,45,20,43,22,44,19,44,19,62,8,71,19,38,21,49,19,46,8,746,75,9,38,3,5,5
130,0,21,45,20,43,22,44,19,44,19,62,9,70,19,38,21,48,19,46,8,746,74,9,40,3,6,6
40,0,21,45,20,43,22,44,19,43,19,61,9,67,19,38,21,48,19,46,8,746,74,9,40,3,19,19
40,0,21,45,20,43,22,44,19,43,19,60,9,65,19,38,21,47,19,45,8,746,74,9,40,3,42,42
50,0,21,45,20,42,22,44,19,43,19,60,9,64,19,38,21,47,19,45,8,746,74,8,40,3,27,27
50,0,21,44,20,42,22,44,19,43,19,59,9,64,19,38,21,47,19,45,8,746,73,8,40,4,25,25
50,0,21,44,20,42,22,44,19,43,19,59,9,64,19,38,21,47,19,45,8,746,73,8,40,4,49,49
40,0,21,44,20,42,22,44,19,43,19,58,9,63,19,37,21,46,19,45,8,746,73,8,40,4,41,41
50,0,21,44,20,42,22,43,19,43,19,58,9,64,19,37,21,46,19,45,8,746,72,8,40,4,7,7
40,0,21,44,21,42,22,43,19,43,19,57,9,64,19,37,21,46,19,45,8,746,71,8,40,3,9,9
60,0,21,44,20,42,22,43,19,43,19,57,9,62,19,37,21,45,19,45,8,746,70,8,40,3,20,20
140,0,21,44,20,42,22,43,19,43,19,57,9,60,19,37,21,45,19,45,8,746,69,8,40,3,0,0
60,0,21,44,20,42,22,43,19,43,19,57,9,60,19,37,21,45,19,45,8,746,68,8,40,3,39,39
50,10,21,45,20,42,21,43,19,42,19,56,9,60,19,37,21,45,19,45,8,746,67,8,40,3,28,28
50,0,21,45,20,42,21,43,19,42,19,56,10,60,19,37,21,44,19,45,8,747,68,8,40,3,13,13
30,0,21,45,21,42,21,43,19,42,19,56,10,60,19,37,21,44,19,45,8,747,68,8,40,3,41,41
50,0,21,45,21,42,21,43,19,42,19,56,10,59,19,36,21,44,19,45,8,747,68,8,40,3,16,16
40,0,21,45,21,42,21,43,19,42,19,56,9,59,19,36,21,44,19,44,8,747,69,7,40,3,50,50
40,10,21,45,21,43,21,43,19,42,19,56,9,60,19,36,21,44,19,44,8,747,70,7,40,3,12,12
70,10,21,45,21,43,21,43,19,42,19,56,9,60,19,36,21,44,19,44,8,747,70,7,40,3,41,41
90,0,21,46,21,43,21,43,19,42,19,56,9,60,19,37,21,45,19,44,8,747,69,7,40,3,2,2
70,0,21,46,21,43,21,44,19,42,19,56,9,59,19,36,21,45,19,44,8,747,68,8,40,3,43,43
80,10,21,46,21,44,21,44,19,41,19,55,10,57,19,36,21,46,19,44,8,747,68,8,40,3,0,0
70,0,21,46,21,43,21,44,19,41,19,55,10,57,20,36,21,47,19,44,8,747,67,8,40,2,13,13
90,0,21,45,21,43,22,44,19,41,19,55,10,55,20,36,22,47,19,45,9,747,66,9,40,2,23,23
90,0,21,45,21,43,22,44,19,41,19,55,10,55,20,36,22,47,19,45,9,747,65,9,40,2,32,32
80,0,21,45,21,43,22,44,19,41,19,55,10,55,20,36,22,48,19,45,9,747,65,9,40,2,5,5
70,0,21,45,21,43,22,44,19,41,19,55,10,55,20,35,22,48,19,45,8,747,65,9,40,2,16,16
90,10,21,44,21,42,22,44,19,41,19,55,10,55,20,35,22,48,19,45,8,747,66,8,40,2,29,29
100,0,21,44,21,41,22,44,19,41,19,55,9,56,20,35,22,48,19,44,8,747,66,8,40,2,33,33
100,10,21,44,21,41,22,44,19,41,19,54,9,57,20,35,22,47,19,44,8,747,66,8,40,2,40,40
100,20,21,43,21,41,22,44,19,41,19,54,9,57,19,35,22,47,19,44,8,747,66,8,40,2,6,6
110,10,21,43,21,41,22,44,19,41,19,54,9,57,19,35,22,46,19,44,8,747,66,8,40,2,12,12
120,20,21,43,21,41,22,44,19,41,19,54,9,58,19,35,22,46,19,44,8,747,66,8,40,2,18,18
250,10,21,43,21,41,22,44,19,41,19,54,8,58,19,35,22,46,19,43,8,747,66,8,40,2,23,23
160,10,21,44,21,41,21,43,19,41,19,54,8,59,19,35,22,45,19,43,8,747,66,8,40,2,4,4
80,10,21,45,21,41,21,43,19,41,19,54,8,60,19,35,22,45,19,43,8,747,66,8,40,2,12,12
60,10,21,45,21,42,21,43,19,41,19,54,7,61,19,35,23,45,19,43,8,747,66,8,40,2,26,26
60,10,21,45,21,42,21,43,19,41,19,54,7,62,19,35,23,45,19,43,8,747,66,8,40,2,25,25
70,10,21,44,21,42,21,43,19,41,19,54,7,63,19,35,22,45,19,43,8,747,66,8,40,2,34,34
390,10,21,44,21,42,21,43,19,41,19,54,7,64,19,35,22,45,19,42,8,747,66,8,40,2,10,10
350,10,21,44,21,42,21,43,19,41,19,54,7,64,19,35,22,44,19,42,8,747,66,8,40,2,26,26
270,10,22,44,21,42,21,43,19,41,19,54,7,63,19,35,22,44,19,42,8,747,66,8,40,2,12,12
260,0,22,44,21,42,21,43,19,41,19,54,7,63,19,35,22,44,19,42,8,747,66,8,40,2,13,13
180,10,22,44,21,42,22,43,19,41,19,54,7,63,19,35,22,44,19,42,7,747,66,8,40,1,40,40
100,10,22,44,21,42,22,43,19,41,19,54,7,63,19,35,22,43,19,42,7,747,66,8,40,1,20,20
280,0,22,44,21,42,22,43,19,41,19,54,7,63,19,35,22,43,19,41,7,747,66,8,40,1,13,13
260,0,22,44,22,42,22,43,19,41,19,54,6,64,19,35,23,43,19,41,7,747,67,8,40,1,3,3
280,0,22,43,22,41,22,43,19,41,19,54,6,64,19,35,23,43,19,41,7,747,67,8,40,1,41,41
100,10,22,43,22,41,22,43,19,41,19,54,6,65,19,35,23,43,19,41,7,747,67,8,40,1,21,21
260,20,22,43,22,41,22,43,19,41,19,54,6,65,19,35,23,43,19,41,7,747,67,8,40,1,29,29
190,30,22,43,22,41,22,43,19,41,19,54,6,66,19,35,23,43,19,41,7,747,68,8,40,2,2,2
100,20,22,43,22,41,22,43,20,41,19,54,6,67,19,35,22,42,19,41,7,746,68,8,40,2,14,14
100,20,22,42,22,41,22,43,20,41,19,54,6,67,19,35,22,42,19,41,7,746,68,9,40,2,25,25
90,30,22,42,22,41,22,43,20,40,19,54,6,67,19,35,22,42,19,41,7,746,69,9,40,2,15,15
140,20,22,42,22,41,22,43,20,41,19,53,6,67,19,35,22,42,19,41,7,746,69,9,40,2,48,48
430,20,22,42,22,41,22,43,20,41,19,53,6,67,19,35,22,42,19,41,7,746,69,9,40,2,31,31
250,20,22,42,22,41,22,43,20,41,19,53,7,68,19,35,22,41,19,41,7,746,69,10,40,2,38,38
90,20,22,42,22,41,22,43,20,41,19,53,7,68,19,35,22,41,19,41,7,746,70,10,40,2,11,11
100,30,22,42,22,41,22,43,20,41,19,53,7,68,19,35,22,41,19,41,7,746,70,10,40,2,47,47
90,20,22,42,22,41,22,43,21,41,19,53,7,68,19,35,22,41,19,41,8,746,70,11,40,2,44,44
90,20,22,42,22,41,22,43,21,41,19,53,7,68,19,35,22,41,19,41,8,746,70,11,40,2,46,46
90,20,22,42,22,41,22,43,21,40,19,53,7,68,19,35,22,41,19,41,8,746,70,11,40,3,20,20
70,30,22,42,22,41,22,43,21,41,19,53,7,67,19,35,22,41,19,41,8,745,70,12,40,3,19,19
60,20,22,42,22,41,22,43,21,41,20,77,7,67,19,35,22,41,19,41,8,745,70,12,40,3,15,15
60,20,22,42,21,41,22,43,21,41,22,86,7,67,19,36,22,43,19,41,8,745,69,12,40,3,32,32
60,30,22,42,21,41,22,43,21,42,21,89,7,67,19,36,22,45,19,41,8,745,69,13,40,3,19,19
60,20,22,42,21,41,22,43,21,42,21,90,8,67,19,37,22,46,19,41,8,745,69,13,40,3,2,2
70,20,22,42,21,41,22,43,21,42,20,91,8,66,19,37,22,47,19,42,8,744,71,13,38,3,29,29
80,20,22,42,21,42,22,43,21,42,20,91,8,66,19,37,22,48,19,42,8,744,72,13,35,3,41,41
90,30,22,42,21,42,22,43,21,42,20,91,8,66,19,37,22,49,19,42,8,744,74,13,32,3,29,29
90,20,22,42,21,41,22,43,22,42,20,91,8,66,19,37,22,49,19,42,8,744,76,13,30,3,12,12
90,20,22,42,21,41,22,43,22,42,20,90,8,68,19,37,22,50,19,42,7,744,77,13,28,4,6,6
80,20,22,42,21,41,22,43,23,42,20,90,8,70,19,37,22,50,19,42,7,744,79,13,25,4,41,41
50,10,22,42,21,42,22,44,23,41,20,90,7,71,19,37,22,50,19,43,7,743,78,13,28,4,47,47
20,0,22,42,21,42,22,44,23,41,20,89,8,71,19,38,22,49,19,43,8,743,78,13,30,4,2,2
40,0,22,42,21,42,22,44,23,41,20,89,8,70,19,38,22,50,19,43,8,743,77,13,32,4,2,2
40,0,22,42,21,42,21,43,22,42,20,88,8,70,19,38,22,50,19,43,8,743,76,13,35,4,44,44
50,0,22,42,21,42,21,43,22,42,20,87,8,70,19,38,22,50,19,44,8,743,76,13,38,4,18,18
50,0,22,42,21,42,21,44,22,42,20,85,8,70,19,38,22,50,19,44,8,743,75,13,40,4,15,15
50,0,22,42,21,42,21,44,22,42,19,84,8,71,19,38,22,50,19,44,8,743,76,13,40,4,44,44
40,0,22,42,21,42,21,44,22,42,19,82,8,73,19,38,22,50,19,44,8,742,78,13,40,4,46,46
50,0,22,42,21,42,21,44,21,42,19,81,8,74,19,38,22,50,19,44,8,742,79,12,40,4,25,25
40,0,22,42,21,42,21,44,21,42,19,80,8,76,19,38,22,50,19,44,8,742,80,12,40,5,25,25
50,0,22,42,21,42,21,44,21,42,19,78,8,77,19,38,22,50,19,45,8,742,82,12,40,5,9,9
50,0,22,42,21,42,21,44,21,42,19,77,8,78,19,38,22,50,19,45,8,741,83,12,40,5,13,13
50,0,22,42,21,42,21,44,21,42,19,77,8,78,19,38,22,50,19,45,8,741,83,12,40,5,17,17
50,0,22,42,21,43,21,44,21,42,19,76,8,78,19,38,22,50,19,45,8,741,83,12,40,5,35,35
40,0,22,42,21,43,21,44,21,42,19,74,8,78,19,38,22,51,19,45,8,741,84,12,40,5,7,7
40,0,22,42,21,43,21,44,21,42,19,74,8,78,19,38,22,51,19,46,8,741,84,12,40,5,24,24
40,0,22,43,21,43,21,44,21,43,19,73,8,78,19,38,22,51,19,46,8,741,84,12,40,6,42,42
40,0,22,43,21,43,21,44,21,43,19,72,8,79,19,38,22,52,19,46,8,740,84,12,40,6,13,13
50,0,22,43,21,43,22,44,20,43,19,71,8,79,19,39,22,52,19,46,8,740,86,12,43,6,39,39
50,0,21,43,21,43,21,44,20,43,19,70,8,80,19,39,22,52,19,46,8,740,87,12,46,6,9,9
50,0,21,43,21,43,21,44,20,43,19,69,8,84,19,39,22,52,19,47,8,740,88,12,48,6,20,20
50,0,21,43,20,43,22,44,20,43,19,69,8,88,19,39,22,52,19,47,8,739,90,11,51,7,50,50
40,0,21,43,20,43,22,44,20,43,19,68,8,90,19,39,22,53,19,47,8,739,92,11,54,7,7,7
40,0,21,43,20,43,22,44,20,43,19,67,8,92,19,39,22,53,19,47,8,739,93,11,57,7,9,9
50,0,21,43,20,43,22,44,20,43,19,67,8,93,19,39,22,53,19,47,8,739,93,10,51,7,7,7
40,0,21,43,20,43,22,44,20,43,19,66,8,94,19,39,22,53,19,47,8,739,92,10,45,7,36,36
40,0,21,43,20,43,22,44,20,43,19,66,8,94,19,39,22,53,19,47,8,739,92,10,40,7,46,46
50,0,21,43,20,43,22,44,20,43,19,65,8,94,19,39,22,53,19,48,8,739,92,9,34,6,21,21
50,0,21,44,20,43,22,44,20,43,19,65,7,95,19,39,22,53,19,48,8,739,91,8,28,6,39,39
50,0,21,44,20,43,22,44,20,43,19,65,8,96,19,39,22,53,19,48,8,739,91,8,22,6,8,8
50,0,21,44,20,43,22,44,20,44,19,64,8,96,19,39,22,53,19,48,8,739,91,8,25,6,1,1
40,0,21,44,20,43,22,44,20,44,19,64,8,96,19,39,22,53,19,48,8,739,91,8,28,6,4,4
20,0,21,44,20,44,22,44,20,44,19,64,8,96,19,39,22,53,19,48,8,739,91,8,31,6,26,26
30,0,21,44,20,44,22,44,20,44,19,64,8,96,19,40,22,54,19,48,8,739,91,7,34,6,3,3
20,0,21,44,20,44,22,44,20,44,19,63,8,96,19,40,22,54,19,48,8,739,91,7,37,6,41,41
40,0,21,44,20,44,22,44,20,44,19,63,8,96,19,40,22,54,19,48,8,739,91,7,40,6,4,4
40,0,21,44,20,44,22,44,20,44,19,63,8,96,19,40,22,54,19,48,8,739,89,8,37,6,8,8
